a.zip_code,a.ucr_offense_description,a.watch,a.est,_c4
75215,NARCOTICS/DRUGS,3,315,2
75215,OCCUPATIONAL ACCIDENT,1,315,1
75215,OTHER OFFENSES,1,315,13
75215,OTHER OFFENSES,2,315,11
75215,OTHER OFFENSES,3,315,13
75215,OTHER OFFENSES,U,315,3
75215,ROBBERY,1,315,27
75215,ROBBERY,2,315,16
75215,ROBBERY,3,315,19
75215,ROBBERY,U,315,1
75215,SUDDEN DEATH,1,315,14
75215,SUDDEN DEATH,2,315,8
75215,EMBEZZLEMENT,3,315,2
75215,EMBEZZLEMENT,2,315,1
75215,DWI,3,315,6
75215,DWI,2,315,2
75215,DWI,1,315,7
75215,DISORDERLY CONDUCT,U,315,5
75215,DISORDERLY CONDUCT,3,315,3
75215,DISORDERLY CONDUCT,2,315,4
75215,DISORDERLY CONDUCT,1,315,3
75215,CRIMINAL MISCHIEF/VANDALISM,U,315,19
75215,CRIMINAL MISCHIEF/VANDALISM,3,315,51
75215,CRIMINAL MISCHIEF/VANDALISM,2,315,35
75215,CRIMINAL MISCHIEF/VANDALISM,1,315,66
75215,CHILD (OFFENSES AGAINST),3,315,1
75215,CHILD (OFFENSES AGAINST),1,315,1
75215,BURGLARY,U,315,34
75215,BURGLARY,3,315,28
75215,BURGLARY,2,315,20
75215,BURGLARY,1,315,50
75215,AUTO THEFT - UUMV,U,315,17
75215,AUTO THEFT - UUMV,3,315,18
75215,AUTO THEFT - UUMV,2,315,10
75215,AUTO THEFT - UUMV,1,315,35
75215,ASSAULT,U,315,1
75215,ASSAULT,3,315,49
75215,ASSAULT,2,315,26
75215,ASSAULT,1,315,25
75215,ARSON,3,315,4
75215,ARSON,1,315,4
75215,ANIMAL BITE,3,315,2
75215,ANIMAL BITE,2,315,3
75215,ANIMAL BITE,1,315,1
75215,AGGRAVATED ASSAULT,3,315,23
75137,OTHER OFFENSES,2,298,1
75216,TRAFFIC FATALITY,1,284,1
75216,THEFT,U,284,65
75216,THEFT,3,284,97
75216,THEFT,2,284,102
75216,THEFT,1,284,188
75216,SUDDEN DEATH,U,284,4
75216,SUDDEN DEATH,3,284,6
75216,SUDDEN DEATH,2,284,18
75216,SUDDEN DEATH,1,284,12
75216,ROBBERY,3,284,51
75216,ROBBERY,2,284,32
75216,ROBBERY,1,284,37
75216,OTHER OFFENSES,U,284,1
75216,OTHER OFFENSES,3,284,40
75216,OTHER OFFENSES,2,284,38
75216,OTHER OFFENSES,1,284,21
75216,OCCUPATIONAL ACCIDENT,2,284,2
75216,OCCUPATIONAL ACCIDENT,1,284,1
75216,NARCOTICS/DRUGS,3,284,9
75216,NARCOTICS/DRUGS,2,284,1
75216,MURDER,3,284,1
75216,MURDER,2,284,1
75216,MURDER,1,284,1
75216,ACCIDENTAL INJURY,1,284,7
75216,ACCIDENTAL INJURY,2,284,21
75216,ACCIDENTAL INJURY,3,284,23
75216,ACCIDENTAL INJURY,U,284,1
75216,AGGRAVATED ASSAULT,1,284,26
75216,AGGRAVATED ASSAULT,2,284,15
75216,AGGRAVATED ASSAULT,3,284,46
75216,ANIMAL BITE,1,284,2
75216,ANIMAL BITE,2,284,8
75216,ANIMAL BITE,3,284,6
75216,ARSON,1,284,14
75216,ARSON,2,284,2
75216,ARSON,3,284,7
75216,ASSAULT,1,284,36
75216,ASSAULT,2,284,56
75216,ASSAULT,3,284,74
75216,ASSAULT,U,284,2
75216,AUTO THEFT - UUMV,1,284,94
75216,AUTO THEFT - UUMV,2,284,27
75216,AUTO THEFT - UUMV,3,284,41
75216,AUTO THEFT - UUMV,U,284,27
75216,BURGLARY,1,284,66
75216,BURGLARY,2,284,63
75216,BURGLARY,3,284,62
75216,BURGLARY,U,284,69
75216,CHILD (OFFENSES AGAINST),2,284,1
75216,CHILD (OFFENSES AGAINST),3,284,2
75216,CHILD (OFFENSES AGAINST),U,284,1
75216,CRIMINAL MISCHIEF/VANDALISM,1,284,129
75216,CRIMINAL MISCHIEF/VANDALISM,2,284,64
75216,CRIMINAL MISCHIEF/VANDALISM,3,284,120
75216,CRIMINAL MISCHIEF/VANDALISM,U,284,35
75216,DISORDERLY CONDUCT,1,284,3
75216,DISORDERLY CONDUCT,2,284,15
75216,DISORDERLY CONDUCT,3,284,9
75216,DISORDERLY CONDUCT,U,284,6
75216,DWI,1,284,8
75216,DWI,2,284,3
75216,DWI,3,284,5
75216,EMBEZZLEMENT,1,284,1
75216,EMBEZZLEMENT,2,284,2
75216,EMBEZZLEMENT,3,284,5
75216,EMBEZZLEMENT,U,284,5
75216,FIREARMS ACCIDENT,1,284,1
75216,FIREARMS ACCIDENT,2,284,1
75216,FIREARMS ACCIDENT,U,284,1
75216,FORGERY & COUNTERFEIT,1,284,3
75216,FORGERY & COUNTERFEIT,2,284,5
75216,FORGERY & COUNTERFEIT,3,284,7
75216,FORGERY & COUNTERFEIT,U,284,2
75216,FOUND PROPERTY,1,284,96
75216,FOUND PROPERTY,2,284,84
75216,FOUND PROPERTY,3,284,83
75216,FOUND PROPERTY,U,284,16
75216,FRAUD,1,284,1
75216,FRAUD,2,284,6
75216,FRAUD,3,284,6
75216,FRAUD,U,284,4
75216,HOME ACCIDENT,1,284,9
75216,HOME ACCIDENT,2,284,8
75216,HOME ACCIDENT,3,284,7
75216,HOME ACCIDENT,U,284,1
75216,LOST PROPERTY,1,284,5
75216,LOST PROPERTY,2,284,4
75216,LOST PROPERTY,3,284,5
75216,LOST PROPERTY,U,284,7
75216,MOTOR VEHICLE ACCIDENT,1,284,73
75216,MOTOR VEHICLE ACCIDENT,2,284,43
75216,MOTOR VEHICLE ACCIDENT,3,284,122
75216,MOTOR VEHICLE ACCIDENT,U,284,2
75216,WEAPONS,2,284,1
75216,WEAPONS,1,284,2
75216,TRAFFIC FATALITY,3,284,3
75180,FOUND PROPERTY,2,278,1
75180,MOTOR VEHICLE ACCIDENT,1,278,1
75203,MOTOR VEHICLE ACCIDENT,1,248,19
75203,MOTOR VEHICLE ACCIDENT,2,248,23
75203,MOTOR VEHICLE ACCIDENT,3,248,38
75203,MOTOR VEHICLE ACCIDENT,U,248,4
75203,NARCOTICS/DRUGS,1,248,2
75203,NARCOTICS/DRUGS,3,248,3
75203,OTHER OFFENSES,1,248,2
75203,OTHER OFFENSES,2,248,8
75203,OTHER OFFENSES,3,248,11
75203,OTHER OFFENSES,U,248,1
75203,ROBBERY,1,248,28
75203,ROBBERY,2,248,11
75203,ROBBERY,3,248,27
75203,SUDDEN DEATH,1,248,5
75203,THEFT,U,248,31
75203,THEFT,3,248,48
75203,THEFT,2,248,34
75203,THEFT,1,248,66
75203,SUDDEN DEATH,U,248,1
75203,SUDDEN DEATH,2,248,5
75203,ACCIDENTAL INJURY,1,248,8
75203,ACCIDENTAL INJURY,2,248,6
75203,ACCIDENTAL INJURY,3,248,7
75203,ACCIDENTAL INJURY,U,248,1
75203,AGGRAVATED ASSAULT,1,248,13
75203,AGGRAVATED ASSAULT,2,248,5
75203,AGGRAVATED ASSAULT,3,248,8
75203,ANIMAL BITE,2,248,1
75203,ANIMAL BITE,3,248,1
75203,ARSON,1,248,4
75203,ARSON,2,248,1
75203,ARSON,3,248,2
75203,ASSAULT,1,248,11
75203,ASSAULT,2,248,12
75203,ASSAULT,3,248,18
75203,AUTO THEFT - UUMV,1,248,31
75203,AUTO THEFT - UUMV,2,248,12
75203,AUTO THEFT - UUMV,3,248,18
75203,AUTO THEFT - UUMV,U,248,14
75203,BURGLARY,1,248,36
75203,BURGLARY,2,248,13
75203,BURGLARY,3,248,24
75203,BURGLARY,U,248,27
75203,CHILD (OFFENSES AGAINST),3,248,1
75203,CRIMINAL MISCHIEF/VANDALISM,1,248,52
75203,CRIMINAL MISCHIEF/VANDALISM,2,248,20
75203,CRIMINAL MISCHIEF/VANDALISM,3,248,37
75203,CRIMINAL MISCHIEF/VANDALISM,U,248,14
75203,DISORDERLY CONDUCT,1,248,1
75203,DISORDERLY CONDUCT,2,248,9
75203,DISORDERLY CONDUCT,3,248,1
75203,DISORDERLY CONDUCT,U,248,1
75203,DWI,1,248,2
75203,DWI,3,248,4
75203,FIREARMS ACCIDENT,1,248,1
75203,FIREARMS ACCIDENT,2,248,1
75203,FIREARMS ACCIDENT,3,248,1
75203,FOUND PROPERTY,1,248,26
75203,FOUND PROPERTY,2,248,29
75203,FOUND PROPERTY,3,248,39
75203,FOUND PROPERTY,U,248,5
75203,FRAUD,2,248,1
75203,FRAUD,3,248,3
75203,HOME ACCIDENT,1,248,3
75203,HOME ACCIDENT,2,248,2
75203,HOME ACCIDENT,3,248,1
75203,LOST PROPERTY,1,248,4
75203,LOST PROPERTY,2,248,4
75203,LOST PROPERTY,3,248,1
75048,FORGERY & COUNTERFEIT,3,234,1
75246,CRIMINAL MISCHIEF/VANDALISM,U,230,4
75246,CRIMINAL MISCHIEF/VANDALISM,3,230,3
75246,CRIMINAL MISCHIEF/VANDALISM,2,230,3
75246,CRIMINAL MISCHIEF/VANDALISM,1,230,6
75246,BURGLARY,U,230,3
75246,BURGLARY,3,230,1
75246,BURGLARY,1,230,2
75246,AUTO THEFT - UUMV,3,230,3
75246,ASSAULT,2,230,4
75246,ANIMAL BITE,2,230,1
75246,AGGRAVATED ASSAULT,3,230,2
75246,AGGRAVATED ASSAULT,1,230,4
75246,ACCIDENTAL INJURY,3,230,3
75246,ACCIDENTAL INJURY,1,230,2
75246,THEFT,U,230,3
75246,THEFT,3,230,8
75246,THEFT,2,230,12
75246,THEFT,1,230,12
75246,SUDDEN DEATH,3,230,1
75246,ROBBERY,U,230,1
75246,ROBBERY,3,230,5
75246,ROBBERY,2,230,1
75246,ROBBERY,1,230,3
75246,OTHER OFFENSES,3,230,4
75246,OTHER OFFENSES,2,230,1
75246,NARCOTICS/DRUGS,1,230,1
75246,MOTOR VEHICLE ACCIDENT,U,230,1
75246,MOTOR VEHICLE ACCIDENT,3,230,8
75246,MOTOR VEHICLE ACCIDENT,2,230,4
75246,MOTOR VEHICLE ACCIDENT,1,230,1
75246,LOST PROPERTY,3,230,1
75246,HOME ACCIDENT,3,230,1
75246,HOME ACCIDENT,1,230,1
75246,FOUND PROPERTY,3,230,2
75246,FOUND PROPERTY,2,230,2
75246,FOUND PROPERTY,1,230,3
75246,FORGERY & COUNTERFEIT,2,230,1
75246,FIREARMS ACCIDENT,3,230,2
75246,FIREARMS ACCIDENT,2,230,1
75246,DWI,1,230,2
75246,DISORDERLY CONDUCT,U,230,1
75246,DISORDERLY CONDUCT,3,230,1
75159,THEFT,3,222,1
75159,THEFT,1,222,2
75159,CHILD (OFFENSES AGAINST),2,222,1
75089,THEFT,3,212,2
75089,THEFT,2,212,3
75089,THEFT,U,212,1
75236,AUTO THEFT - UUMV,2,207,3
75236,ASSAULT,3,207,9
75236,ASSAULT,2,207,8
75236,ASSAULT,1,207,1
75236,ARSON,2,207,1
75236,ARSON,1,207,1
75236,ANIMAL BITE,3,207,1
75236,ANIMAL BITE,2,207,1
75236,AGGRAVATED ASSAULT,3,207,8
75236,AGGRAVATED ASSAULT,2,207,3
75236,AGGRAVATED ASSAULT,1,207,5
75236,ACCIDENTAL INJURY,3,207,2
75236,ACCIDENTAL INJURY,2,207,1
75236,ACCIDENTAL INJURY,1,207,2
75236,AUTO THEFT - UUMV,1,207,31
75236,EMBEZZLEMENT,1,207,1
75236,EMBEZZLEMENT,U,207,2
75236,FOUND PROPERTY,1,207,11
75236,FOUND PROPERTY,2,207,15
75236,FOUND PROPERTY,3,207,11
75236,FOUND PROPERTY,U,207,5
75236,FRAUD,3,207,2
75236,FRAUD,U,207,2
75236,HOME ACCIDENT,1,207,1
75236,HOME ACCIDENT,2,207,3
75236,HOME ACCIDENT,3,207,3
75236,LOST PROPERTY,1,207,4
75236,LOST PROPERTY,3,207,1
75236,LOST PROPERTY,U,207,2
75236,MOTOR VEHICLE ACCIDENT,1,207,14
75236,MOTOR VEHICLE ACCIDENT,2,207,7
75236,MOTOR VEHICLE ACCIDENT,3,207,12
75236,MOTOR VEHICLE ACCIDENT,U,207,1
75236,MURDER,3,207,1
75236,NARCOTICS/DRUGS,2,207,1
75236,NARCOTICS/DRUGS,3,207,1
75236,OTHER OFFENSES,1,207,2
75236,OTHER OFFENSES,3,207,2
75236,OTHER OFFENSES,U,207,1
75236,ROBBERY,1,207,3
75236,ROBBERY,2,207,2
75236,ROBBERY,3,207,5
75236,SUDDEN DEATH,2,207,2
75236,SUDDEN DEATH,3,207,2
75236,THEFT,1,207,80
75236,THEFT,2,207,16
75236,THEFT,3,207,11
75236,THEFT,U,207,31
75236,TRAFFIC FATALITY,1,207,2
75236,TRAFFIC FATALITY,2,207,1
75236,TRAFFIC FATALITY,3,207,1
75236,DWI,3,207,2
75236,DISORDERLY CONDUCT,U,207,2
75236,DISORDERLY CONDUCT,3,207,4
75236,DISORDERLY CONDUCT,2,207,2
75236,DISORDERLY CONDUCT,1,207,1
75236,CRIMINAL MISCHIEF/VANDALISM,U,207,12
75236,CRIMINAL MISCHIEF/VANDALISM,3,207,24
75236,CRIMINAL MISCHIEF/VANDALISM,2,207,22
75236,CRIMINAL MISCHIEF/VANDALISM,1,207,30
75236,CHILD (OFFENSES AGAINST),2,207,1
75236,CHILD (OFFENSES AGAINST),1,207,1
75236,BURGLARY,U,207,13
75236,BURGLARY,3,207,16
75236,BURGLARY,2,207,11
75236,BURGLARY,1,207,10
75236,AUTO THEFT - UUMV,U,207,16
75236,AUTO THEFT - UUMV,3,207,6
75232,NARCOTICS/DRUGS,1,188,2
75232,NARCOTICS/DRUGS,2,188,1
75232,NARCOTICS/DRUGS,3,188,1
75232,OTHER OFFENSES,1,188,5
75232,OTHER OFFENSES,2,188,4
75232,OTHER OFFENSES,3,188,10
75232,OTHER OFFENSES,U,188,1
75232,ROBBERY,1,188,16
75232,ROBBERY,2,188,9
75232,ROBBERY,3,188,17
75232,SUDDEN DEATH,2,188,4
75232,SUDDEN DEATH,3,188,1
75232,SUDDEN DEATH,U,188,3
75232,THEFT,1,188,93
75232,TRAFFIC FATALITY,1,188,1
75232,THEFT,U,188,43
75232,THEFT,3,188,54
75232,THEFT,2,188,73
75232,ACCIDENTAL INJURY,1,188,1
75232,ACCIDENTAL INJURY,2,188,6
75232,ACCIDENTAL INJURY,3,188,2
75232,AGGRAVATED ASSAULT,1,188,7
75232,FOUND PROPERTY,U,188,7
75232,FOUND PROPERTY,3,188,27
75232,FOUND PROPERTY,2,188,24
75232,FOUND PROPERTY,1,188,33
75232,FORGERY & COUNTERFEIT,U,188,1
75232,FORGERY & COUNTERFEIT,3,188,1
75232,FORGERY & COUNTERFEIT,2,188,2
75232,FORGERY & COUNTERFEIT,1,188,1
75232,EMBEZZLEMENT,3,188,1
75232,EMBEZZLEMENT,2,188,3
75232,DWI,3,188,2
75232,DWI,2,188,1
75232,DWI,1,188,1
75232,DISORDERLY CONDUCT,U,188,1
75232,DISORDERLY CONDUCT,3,188,4
75232,DISORDERLY CONDUCT,2,188,3
75232,DISORDERLY CONDUCT,1,188,2
75232,CRIMINAL MISCHIEF/VANDALISM,U,188,12
75232,CRIMINAL MISCHIEF/VANDALISM,3,188,43
75232,CRIMINAL MISCHIEF/VANDALISM,2,188,25
75232,CRIMINAL MISCHIEF/VANDALISM,1,188,60
75232,BURGLARY,U,188,23
75232,BURGLARY,3,188,12
75232,BURGLARY,2,188,14
75232,BURGLARY,1,188,27
75232,AUTO THEFT - UUMV,U,188,18
75232,AUTO THEFT - UUMV,3,188,18
75232,AUTO THEFT - UUMV,2,188,13
75232,AUTO THEFT - UUMV,1,188,40
75232,ASSAULT,U,188,2
75232,ASSAULT,3,188,20
75232,ASSAULT,2,188,15
75232,ASSAULT,1,188,12
75232,ARSON,1,188,1
75232,ANIMAL BITE,2,188,3
75232,AGGRAVATED ASSAULT,3,188,10
75232,AGGRAVATED ASSAULT,2,188,5
75232,MURDER,3,188,1
75232,MURDER,2,188,1
75232,MOTOR VEHICLE ACCIDENT,U,188,5
75232,MOTOR VEHICLE ACCIDENT,3,188,30
75232,MOTOR VEHICLE ACCIDENT,2,188,26
75232,MOTOR VEHICLE ACCIDENT,1,188,8
75232,LOST PROPERTY,U,188,3
75232,LOST PROPERTY,3,188,3
75232,LOST PROPERTY,2,188,8
75232,LOST PROPERTY,1,188,1
75232,HOME ACCIDENT,3,188,2
75232,HOME ACCIDENT,2,188,3
75232,HOME ACCIDENT,1,188,2
75232,FRAUD,U,188,4
75232,FRAUD,3,188,2
75232,FRAUD,2,188,1
75232,FRAUD,1,188,1
75241,EMBEZZLEMENT,2,181,4
75241,DWI,1,181,2
75241,DISORDERLY CONDUCT,U,181,12
75241,DISORDERLY CONDUCT,3,181,7
75241,DISORDERLY CONDUCT,2,181,9
75241,DISORDERLY CONDUCT,1,181,4
75241,CRIMINAL MISCHIEF/VANDALISM,U,181,29
75241,CRIMINAL MISCHIEF/VANDALISM,3,181,61
75241,CRIMINAL MISCHIEF/VANDALISM,2,181,47
75241,CRIMINAL MISCHIEF/VANDALISM,1,181,69
75241,CHILD (OFFENSES AGAINST),3,181,1
75241,CHILD (OFFENSES AGAINST),2,181,1
75241,CHILD (OFFENSES AGAINST),1,181,1
75241,BURGLARY,U,181,42
75241,ACCIDENTAL INJURY,1,181,2
75241,ACCIDENTAL INJURY,2,181,4
75241,ACCIDENTAL INJURY,3,181,3
75241,AGGRAVATED ASSAULT,1,181,15
75241,AGGRAVATED ASSAULT,2,181,2
75241,AGGRAVATED ASSAULT,3,181,12
75241,ANIMAL BITE,2,181,5
75241,ANIMAL BITE,3,181,2
75241,ARSON,1,181,2
75241,ARSON,2,181,1
75241,ARSON,3,181,1
75241,ASSAULT,1,181,15
75241,ASSAULT,2,181,28
75241,ASSAULT,3,181,32
75241,ASSAULT,U,181,2
75241,AUTO THEFT - UUMV,1,181,53
75241,AUTO THEFT - UUMV,2,181,10
75241,AUTO THEFT - UUMV,3,181,9
75241,AUTO THEFT - UUMV,U,181,38
75241,BURGLARY,1,181,28
75241,BURGLARY,2,181,28
75241,BURGLARY,3,181,29
75241,DWI,3,181,3
75241,WEAPONS,3,181,1
75241,TRAFFIC FATALITY,3,181,1
75241,THEFT,U,181,76
75241,THEFT,3,181,65
75241,THEFT,2,181,66
75241,THEFT,1,181,120
75241,SUDDEN DEATH,U,181,4
75241,SUDDEN DEATH,3,181,5
75241,SUDDEN DEATH,2,181,5
75241,SUDDEN DEATH,1,181,6
75241,ROBBERY,3,181,22
75241,ROBBERY,2,181,12
75241,ROBBERY,1,181,12
75241,OTHER OFFENSES,U,181,1
75241,OTHER OFFENSES,3,181,31
75241,OTHER OFFENSES,2,181,15
75241,OTHER OFFENSES,1,181,7
75241,OCCUPATIONAL ACCIDENT,2,181,1
75241,NARCOTICS/DRUGS,3,181,3
75241,NARCOTICS/DRUGS,1,181,1
75241,MURDER,1,181,1
75241,MOTOR VEHICLE ACCIDENT,U,181,2
75241,MOTOR VEHICLE ACCIDENT,3,181,48
75241,MOTOR VEHICLE ACCIDENT,2,181,31
75241,MOTOR VEHICLE ACCIDENT,1,181,32
75241,LOST PROPERTY,U,181,6
75241,LOST PROPERTY,3,181,7
75241,LOST PROPERTY,2,181,3
75241,LOST PROPERTY,1,181,9
75241,HOME ACCIDENT,3,181,8
75241,HOME ACCIDENT,2,181,5
75241,HOME ACCIDENT,1,181,1
75241,FRAUD,U,181,1
75241,FRAUD,2,181,3
75241,FRAUD,1,181,2
75241,FOUND PROPERTY,U,181,3
75241,FOUND PROPERTY,3,181,64
75241,FOUND PROPERTY,2,181,56
75241,FOUND PROPERTY,1,181,26
75241,FORGERY & COUNTERFEIT,3,181,2
75241,FIREARMS ACCIDENT,2,181,1
75241,EMBEZZLEMENT,U,181,1
75223,DISORDERLY CONDUCT,2,178,3
75223,DISORDERLY CONDUCT,3,178,1
75223,DISORDERLY CONDUCT,U,178,1
75223,DWI,1,178,4
75223,DWI,2,178,3
75223,DWI,3,178,2
75223,FOUND PROPERTY,1,178,22
75223,FOUND PROPERTY,2,178,16
75223,FOUND PROPERTY,3,178,28
75223,FOUND PROPERTY,U,178,3
75223,FRAUD,1,178,1
75223,HOME ACCIDENT,1,178,1
75223,HOME ACCIDENT,2,178,1
75223,HOME ACCIDENT,3,178,3
75223,LIQUOR,3,178,1
75223,LOST PROPERTY,1,178,3
75223,LOST PROPERTY,2,178,1
75223,LOST PROPERTY,3,178,2
75223,LOST PROPERTY,U,178,2
75223,MOTOR VEHICLE ACCIDENT,1,178,40
75223,MOTOR VEHICLE ACCIDENT,2,178,21
75223,MOTOR VEHICLE ACCIDENT,3,178,38
75223,MOTOR VEHICLE ACCIDENT,U,178,4
75223,MURDER,1,178,1
75223,MURDER,2,178,1
75223,MURDER,3,178,1
75223,NARCOTICS/DRUGS,1,178,1
75223,NARCOTICS/DRUGS,3,178,1
75223,OTHER OFFENSES,1,178,5
75223,OTHER OFFENSES,2,178,5
75223,OTHER OFFENSES,3,178,8
75223,ROBBERY,1,178,25
75223,ROBBERY,2,178,9
75223,ROBBERY,3,178,10
75223,SUDDEN DEATH,1,178,2
75223,SUDDEN DEATH,2,178,2
75223,SUDDEN DEATH,3,178,1
75223,THEFT,1,178,55
75223,THEFT,2,178,27
75223,THEFT,3,178,26
75223,THEFT,U,178,18
75223,TRAFFIC FATALITY,1,178,1
75223,WEAPONS,1,178,1
75223,ACCIDENTAL INJURY,1,178,5
75223,ACCIDENTAL INJURY,2,178,3
75223,ACCIDENTAL INJURY,3,178,6
75223,AGGRAVATED ASSAULT,1,178,14
75223,AGGRAVATED ASSAULT,2,178,4
75223,AGGRAVATED ASSAULT,3,178,6
75223,ANIMAL BITE,1,178,1
75223,ANIMAL BITE,2,178,3
75223,ARSON,1,178,1
75223,ARSON,3,178,1
75223,ASSAULT,1,178,8
75223,ASSAULT,2,178,9
75223,ASSAULT,3,178,11
75223,AUTO THEFT - UUMV,1,178,17
75223,AUTO THEFT - UUMV,2,178,7
75223,AUTO THEFT - UUMV,3,178,9
75223,AUTO THEFT - UUMV,U,178,9
75223,BURGLARY,1,178,16
75223,BURGLARY,2,178,17
75223,BURGLARY,3,178,12
75223,BURGLARY,U,178,14
75223,CRIMINAL MISCHIEF/VANDALISM,1,178,28
75223,CRIMINAL MISCHIEF/VANDALISM,2,178,18
75223,CRIMINAL MISCHIEF/VANDALISM,3,178,14
75223,CRIMINAL MISCHIEF/VANDALISM,U,178,10
75223,DISORDERLY CONDUCT,1,178,2
75182,CRIMINAL MISCHIEF/VANDALISM,U,169,1
75134,CRIMINAL MISCHIEF/VANDALISM,2,159,1
75134,FOUND PROPERTY,2,159,1
75134,AGGRAVATED ASSAULT,3,159,1
75134,AUTO THEFT - UUMV,U,159,1
75134,MOTOR VEHICLE ACCIDENT,2,159,1
75134,MOTOR VEHICLE ACCIDENT,3,159,3
75134,FOUND PROPERTY,3,159,1
75134,MOTOR VEHICLE ACCIDENT,1,159,2
75181,THEFT,1,151,1
75181,CRIMINAL MISCHIEF/VANDALISM,2,151,1
75253,CRIMINAL MISCHIEF/VANDALISM,2,105,16
75253,CRIMINAL MISCHIEF/VANDALISM,3,105,24
75253,CRIMINAL MISCHIEF/VANDALISM,U,105,11
75253,DISORDERLY CONDUCT,2,105,1
75253,DISORDERLY CONDUCT,3,105,4
75253,DWI,1,105,1
75253,DWI,3,105,2
75253,EMBEZZLEMENT,3,105,1
75253,FIREARMS ACCIDENT,1,105,1
75253,FORGERY & COUNTERFEIT,2,105,1
75253,FOUND PROPERTY,1,105,18
75253,FOUND PROPERTY,2,105,27
75253,FOUND PROPERTY,3,105,17
75253,FOUND PROPERTY,U,105,5
75253,FRAUD,1,105,1
75253,FRAUD,U,105,1
75253,HOME ACCIDENT,1,105,1
75253,HOME ACCIDENT,2,105,2
75253,HOME ACCIDENT,3,105,3
75253,HOME ACCIDENT,U,105,1
75233,EMBEZZLEMENT,3,105,1
75233,EMBEZZLEMENT,U,105,1
75233,FIREARMS ACCIDENT,1,105,1
75233,FIREARMS ACCIDENT,2,105,1
75233,FIREARMS ACCIDENT,3,105,1
75233,FORGERY & COUNTERFEIT,2,105,2
75233,FORGERY & COUNTERFEIT,3,105,1
75253,LOST PROPERTY,2,105,2
75233,FOUND PROPERTY,2,105,5
75233,FOUND PROPERTY,3,105,9
75233,FOUND PROPERTY,U,105,3
75233,FRAUD,3,105,2
75253,LOST PROPERTY,3,105,2
75253,LOST PROPERTY,U,105,2
75253,MOTOR VEHICLE ACCIDENT,1,105,9
75253,MOTOR VEHICLE ACCIDENT,2,105,5
75253,MOTOR VEHICLE ACCIDENT,3,105,15
75253,NARCOTICS/DRUGS,1,105,1
75253,NARCOTICS/DRUGS,3,105,1
75253,OCCUPATIONAL ACCIDENT,3,105,1
75253,OTHER OFFENSES,1,105,2
75253,OTHER OFFENSES,2,105,5
75253,OTHER OFFENSES,3,105,4
75253,ROBBERY,1,105,4
75253,ROBBERY,2,105,1
75253,ROBBERY,3,105,5
75253,SUDDEN DEATH,1,105,2
75253,SUDDEN DEATH,2,105,3
75253,SUDDEN DEATH,3,105,2
75253,SUDDEN DEATH,U,105,4
75253,THEFT,1,105,56
75253,THEFT,2,105,23
75253,THEFT,3,105,24
75253,THEFT,U,105,24
75253,TRAFFIC FATALITY,3,105,1
75233,FOUND PROPERTY,1,105,12
75253,ACCIDENTAL INJURY,1,105,1
75253,ACCIDENTAL INJURY,2,105,3
75253,ACCIDENTAL INJURY,3,105,5
75253,AGGRAVATED ASSAULT,1,105,3
75253,AGGRAVATED ASSAULT,2,105,3
75253,AGGRAVATED ASSAULT,3,105,5
75253,ANIMAL BITE,2,105,4
75253,ANIMAL BITE,3,105,2
75253,ARSON,3,105,4
75253,ARSON,U,105,1
75253,ASSAULT,1,105,7
75253,ASSAULT,2,105,3
75253,ASSAULT,3,105,7
75253,AUTO THEFT - UUMV,1,105,37
75253,AUTO THEFT - UUMV,2,105,11
75253,AUTO THEFT - UUMV,3,105,15
75253,AUTO THEFT - UUMV,U,105,8
75253,BURGLARY,1,105,19
75253,BURGLARY,2,105,16
75253,BURGLARY,3,105,17
75253,BURGLARY,U,105,25
75233,ACCIDENTAL INJURY,2,105,2
75233,ACCIDENTAL INJURY,3,105,5
75233,AGGRAVATED ASSAULT,1,105,3
75233,AGGRAVATED ASSAULT,2,105,3
75233,AGGRAVATED ASSAULT,3,105,4
75233,ANIMAL BITE,1,105,1
75233,ANIMAL BITE,2,105,2
75233,ANIMAL BITE,3,105,2
75233,ARSON,1,105,2
75233,ARSON,2,105,1
75233,ASSAULT,1,105,9
75233,ASSAULT,2,105,8
75233,ASSAULT,3,105,12
75233,AUTO THEFT - UUMV,1,105,24
75233,AUTO THEFT - UUMV,2,105,8
75233,AUTO THEFT - UUMV,3,105,7
75233,AUTO THEFT - UUMV,U,105,2
75233,BURGLARY,1,105,11
75233,BURGLARY,2,105,14
75233,BURGLARY,3,105,16
75233,BURGLARY,U,105,10
75233,CRIMINAL MISCHIEF/VANDALISM,1,105,28
75233,CRIMINAL MISCHIEF/VANDALISM,2,105,16
75233,CRIMINAL MISCHIEF/VANDALISM,3,105,19
75233,CRIMINAL MISCHIEF/VANDALISM,U,105,9
75233,DISORDERLY CONDUCT,1,105,1
75233,DISORDERLY CONDUCT,2,105,3
75233,DISORDERLY CONDUCT,3,105,1
75233,DISORDERLY CONDUCT,U,105,3
75233,DWI,1,105,3
75233,DWI,3,105,1
75233,WEAPONS,3,105,1
75233,TRAFFIC FATALITY,3,105,1
75233,TRAFFIC FATALITY,2,105,2
75233,THEFT,U,105,28
75233,THEFT,3,105,19
75233,THEFT,2,105,19
75233,THEFT,1,105,55
75233,SUDDEN DEATH,U,105,2
75233,SUDDEN DEATH,3,105,2
75233,SUDDEN DEATH,2,105,6
