a.zip_code,a.ucr_offense_description,a.watch,a.est,_c4
75209,ASSAULT,2,520,18
75209,ASSAULT,1,520,3
75209,ANIMAL BITE,3,520,2
75209,AGGRAVATED ASSAULT,3,520,4
75209,AGGRAVATED ASSAULT,2,520,4
75209,AGGRAVATED ASSAULT,1,520,1
75209,ACCIDENTAL INJURY,3,520,4
75209,ACCIDENTAL INJURY,2,520,3
75209,ACCIDENTAL INJURY,1,520,2
75209,ARSON,1,520,3
75209,TRAFFIC FATALITY,3,520,1
75209,TRAFFIC FATALITY,2,520,1
75209,TRAFFIC FATALITY,1,520,1
75209,THEFT,U,520,68
75209,THEFT,3,520,108
75209,THEFT,2,520,120
75209,THEFT,1,520,188
75209,SUDDEN DEATH,U,520,1
75209,SUDDEN DEATH,3,520,1
75209,SUDDEN DEATH,2,520,7
75209,SUDDEN DEATH,1,520,6
75060,THEFT,U,489,1
75060,ROBBERY,3,489,1
75060,MOTOR VEHICLE ACCIDENT,3,489,1
75237,ACCIDENTAL INJURY,1,481,5
75237,WEAPONS,3,481,3
75237,WEAPONS,2,481,1
75237,WEAPONS,1,481,1
75237,TRAFFIC FATALITY,U,481,1
75237,TRAFFIC FATALITY,3,481,1
75237,TRAFFIC FATALITY,2,481,1
75237,TRAFFIC FATALITY,1,481,2
75237,THEFT,U,481,81
75237,THEFT,3,481,273
75237,THEFT,2,481,319
75237,THEFT,1,481,227
75237,SUDDEN DEATH,U,481,4
75237,SUDDEN DEATH,3,481,1
75237,SUDDEN DEATH,2,481,5
75237,SUDDEN DEATH,1,481,7
75237,ROBBERY,U,481,1
75237,ROBBERY,3,481,65
75237,ROBBERY,2,481,28
75237,ROBBERY,1,481,48
75237,OTHER OFFENSES,3,481,49
75237,OTHER OFFENSES,2,481,35
75237,OTHER OFFENSES,1,481,12
75237,OCCUPATIONAL ACCIDENT,3,481,2
75237,NARCOTICS/DRUGS,3,481,9
75237,NARCOTICS/DRUGS,2,481,7
75237,NARCOTICS/DRUGS,1,481,1
75237,MURDER,3,481,2
75237,MURDER,2,481,3
75237,MURDER,1,481,2
75237,MOTOR VEHICLE ACCIDENT,U,481,2
75237,MOTOR VEHICLE ACCIDENT,3,481,91
75237,MOTOR VEHICLE ACCIDENT,2,481,89
75237,MOTOR VEHICLE ACCIDENT,1,481,29
75237,LOST PROPERTY,U,481,12
75237,LOST PROPERTY,3,481,20
75237,LOST PROPERTY,2,481,28
75237,LOST PROPERTY,1,481,5
75237,LIQUOR,1,481,1
75237,HOME ACCIDENT,3,481,5
75237,HOME ACCIDENT,2,481,6
75237,HOME ACCIDENT,1,481,4
75237,FRAUD,U,481,21
75237,FRAUD,3,481,15
75237,FRAUD,2,481,16
75237,FRAUD,1,481,5
75237,FOUND PROPERTY,U,481,11
75237,FOUND PROPERTY,3,481,84
75237,FOUND PROPERTY,2,481,91
75237,FOUND PROPERTY,1,481,47
75237,FORGERY & COUNTERFEIT,U,481,2
75237,FORGERY & COUNTERFEIT,3,481,23
75237,FORGERY & COUNTERFEIT,2,481,28
75237,FORGERY & COUNTERFEIT,1,481,3
75237,FIREARMS ACCIDENT,3,481,6
75237,FIREARMS ACCIDENT,2,481,3
75237,FIREARMS ACCIDENT,1,481,2
75237,EMBEZZLEMENT,U,481,9
75237,EMBEZZLEMENT,3,481,6
75237,EMBEZZLEMENT,2,481,7
75237,EMBEZZLEMENT,1,481,2
75237,DWI,3,481,3
75237,DWI,1,481,2
75237,DISORDERLY CONDUCT,U,481,15
75237,DISORDERLY CONDUCT,3,481,19
75237,DISORDERLY CONDUCT,2,481,24
75237,DISORDERLY CONDUCT,1,481,6
75237,CRIMINAL MISCHIEF/VANDALISM,U,481,49
75237,CRIMINAL MISCHIEF/VANDALISM,3,481,172
75237,CRIMINAL MISCHIEF/VANDALISM,2,481,169
75237,CRIMINAL MISCHIEF/VANDALISM,1,481,174
75237,CHILD (OFFENSES AGAINST),U,481,1
75237,CHILD (OFFENSES AGAINST),2,481,1
75237,BURGLARY,U,481,61
75237,BURGLARY,3,481,89
75237,BURGLARY,2,481,209
75237,BURGLARY,1,481,111
75237,AUTO THEFT - UUMV,U,481,32
75237,AUTO THEFT - UUMV,3,481,66
75237,AUTO THEFT - UUMV,2,481,54
75237,AUTO THEFT - UUMV,1,481,98
75237,ASSAULT,U,481,1
75237,ASSAULT,3,481,75
75237,ASSAULT,2,481,73
75237,ASSAULT,1,481,37
75237,ARSON,3,481,2
75237,ARSON,2,481,2
75237,ARSON,1,481,6
75237,ANIMAL BITE,3,481,1
75237,ANIMAL BITE,2,481,1
75237,AGGRAVATED ASSAULT,U,481,2
75237,AGGRAVATED ASSAULT,3,481,19
75237,AGGRAVATED ASSAULT,2,481,8
75237,AGGRAVATED ASSAULT,1,481,10
75237,ACCIDENTAL INJURY,3,481,15
75237,ACCIDENTAL INJURY,2,481,14
75227,DISORDERLY CONDUCT,3,441,18
75227,DISORDERLY CONDUCT,1,441,7
75227,CRIMINAL MISCHIEF/VANDALISM,U,441,86
75227,CRIMINAL MISCHIEF/VANDALISM,3,441,201
75227,CRIMINAL MISCHIEF/VANDALISM,2,441,210
75227,CRIMINAL MISCHIEF/VANDALISM,1,441,282
75227,CHILD (OFFENSES AGAINST),3,441,3
75227,CHILD (OFFENSES AGAINST),2,441,2
75227,CHILD (OFFENSES AGAINST),1,441,3
75227,BURGLARY,U,441,132
75227,BURGLARY,3,441,117
75227,BURGLARY,2,441,418
75227,BURGLARY,1,441,141
75227,AUTO THEFT - UUMV,U,441,38
75227,AUTO THEFT - UUMV,3,441,74
75227,AUTO THEFT - UUMV,2,441,71
75227,AUTO THEFT - UUMV,1,441,199
75227,ASSAULT,U,441,3
75227,ASSAULT,3,441,85
75227,ASSAULT,2,441,71
75227,ASSAULT,1,441,21
75227,ARSON,U,441,1
75227,ARSON,3,441,4
75227,ARSON,1,441,12
75227,ANIMAL BITE,3,441,8
75227,ANIMAL BITE,2,441,4
75227,ANIMAL BITE,1,441,3
75227,AGGRAVATED ASSAULT,3,441,34
75227,AGGRAVATED ASSAULT,2,441,21
75227,AGGRAVATED ASSAULT,1,441,25
75227,ACCIDENTAL INJURY,3,441,18
75227,ACCIDENTAL INJURY,2,441,18
75227,ACCIDENTAL INJURY,1,441,9
75227,DISORDERLY CONDUCT,2,441,11
75227,WEAPONS,3,441,5
75227,WEAPONS,2,441,2
75227,WEAPONS,1,441,2
75227,TRAFFIC FATALITY,3,441,4
75227,TRAFFIC FATALITY,1,441,2
75227,THEFT,U,441,165
75227,THEFT,3,441,222
75227,THEFT,2,441,252
75227,THEFT,1,441,498
75227,SUDDEN DEATH,U,441,13
75227,SUDDEN DEATH,3,441,10
75227,SUDDEN DEATH,2,441,18
75227,SUDDEN DEATH,1,441,19
75227,ROBBERY,U,441,2
75227,ROBBERY,3,441,104
75227,ROBBERY,2,441,41
75227,ROBBERY,1,441,57
75227,OTHER OFFENSES,U,441,1
75227,OTHER OFFENSES,3,441,35
75227,OTHER OFFENSES,2,441,26
75227,OTHER OFFENSES,1,441,11
75227,OCCUPATIONAL ACCIDENT,3,441,1
75227,OCCUPATIONAL ACCIDENT,2,441,1
75227,NARCOTICS/DRUGS,3,441,12
75227,NARCOTICS/DRUGS,2,441,6
75227,NARCOTICS/DRUGS,1,441,5
75227,MURDER,3,441,3
75227,MURDER,1,441,3
75227,MOTOR VEHICLE ACCIDENT,U,441,8
75227,MOTOR VEHICLE ACCIDENT,3,441,209
75227,MOTOR VEHICLE ACCIDENT,2,441,125
75227,MOTOR VEHICLE ACCIDENT,1,441,89
75227,LOST PROPERTY,U,441,8
75227,LOST PROPERTY,3,441,11
75227,LOST PROPERTY,2,441,15
75227,LOST PROPERTY,1,441,3
75227,LIQUOR,3,441,3
75227,INTOXICATION MANSLAUGHTER,3,441,1
75227,HOME ACCIDENT,U,441,1
75227,HOME ACCIDENT,3,441,32
75227,HOME ACCIDENT,2,441,12
75227,HOME ACCIDENT,1,441,16
75227,FRAUD,U,441,6
75227,FRAUD,3,441,5
75227,FRAUD,2,441,9
75227,FRAUD,1,441,1
75227,FOUND PROPERTY,U,441,44
75227,FOUND PROPERTY,3,441,186
75227,FOUND PROPERTY,2,441,242
75227,FOUND PROPERTY,1,441,164
75227,FORGERY & COUNTERFEIT,U,441,3
75227,FORGERY & COUNTERFEIT,3,441,10
75227,FORGERY & COUNTERFEIT,2,441,6
75227,FORGERY & COUNTERFEIT,1,441,4
75227,FIREARMS ACCIDENT,3,441,1
75227,FIREARMS ACCIDENT,2,441,2
75227,EMBEZZLEMENT,U,441,9
75227,EMBEZZLEMENT,3,441,4
75227,EMBEZZLEMENT,2,441,6
75227,EMBEZZLEMENT,1,441,2
75227,DWI,3,441,15
75227,DWI,1,441,5
75227,DISORDERLY CONDUCT,U,441,8
75212,CHILD (OFFENSES AGAINST),2,437,1
75212,CHILD (OFFENSES AGAINST),1,437,1
75212,BURGLARY,U,437,39
75212,BURGLARY,3,437,34
75212,BURGLARY,2,437,76
75212,BURGLARY,1,437,54
75212,AUTO THEFT - UUMV,U,437,23
75212,AUTO THEFT - UUMV,3,437,44
75212,AGGRAVATED ASSAULT,3,437,19
75212,AUTO THEFT - UUMV,1,437,70
75212,ASSAULT,U,437,1
75212,ASSAULT,3,437,45
75212,ASSAULT,2,437,48
75212,ASSAULT,1,437,21
75212,ARSON,3,437,2
75212,ARSON,2,437,2
75212,ARSON,1,437,13
75212,ANIMAL BITE,3,437,7
75212,AGGRAVATED ASSAULT,2,437,11
75212,AGGRAVATED ASSAULT,1,437,15
75212,ACCIDENTAL INJURY,3,437,7
75212,ACCIDENTAL INJURY,2,437,6
75212,ACCIDENTAL INJURY,1,437,3
75212,AUTO THEFT - UUMV,2,437,48
75212,ANIMAL BITE,2,437,8
75212,ANIMAL BITE,1,437,2
75212,AGGRAVATED ASSAULT,U,437,1
75212,WEAPONS,2,437,1
75212,WEAPONS,1,437,1
75212,TRAFFIC FATALITY,3,437,2
75212,TRAFFIC FATALITY,2,437,1
75212,TRAFFIC FATALITY,1,437,1
75212,THEFT,U,437,93
75212,THEFT,3,437,113
75212,THEFT,2,437,136
75212,THEFT,1,437,174
75212,SUDDEN DEATH,U,437,4
75212,SUDDEN DEATH,3,437,9
75212,SUDDEN DEATH,2,437,8
75212,SUDDEN DEATH,1,437,8
75212,ROBBERY,3,437,34
75212,ROBBERY,2,437,16
75212,ROBBERY,1,437,27
75212,OTHER OFFENSES,U,437,1
75212,OTHER OFFENSES,3,437,33
75212,OTHER OFFENSES,2,437,37
75212,OTHER OFFENSES,1,437,18
75212,OCCUPATIONAL ACCIDENT,3,437,1
75212,OCCUPATIONAL ACCIDENT,2,437,1
75212,NARCOTICS/DRUGS,3,437,4
75212,NARCOTICS/DRUGS,2,437,8
75212,NARCOTICS/DRUGS,1,437,4
75212,MURDER,2,437,2
75212,MOTOR VEHICLE ACCIDENT,U,437,6
75212,MOTOR VEHICLE ACCIDENT,3,437,120
75212,MOTOR VEHICLE ACCIDENT,2,437,98
75212,MOTOR VEHICLE ACCIDENT,1,437,60
75212,LOST PROPERTY,U,437,5
75212,LOST PROPERTY,3,437,8
75212,LOST PROPERTY,2,437,4
75212,LOST PROPERTY,1,437,2
75212,HOME ACCIDENT,3,437,9
75212,HOME ACCIDENT,2,437,2
75212,HOME ACCIDENT,1,437,4
75212,FRAUD,U,437,2
75212,FRAUD,3,437,5
75212,FRAUD,2,437,6
75212,FOUND PROPERTY,U,437,55
75212,FOUND PROPERTY,3,437,121
75212,FOUND PROPERTY,2,437,201
75212,FOUND PROPERTY,1,437,77
75212,FORGERY & COUNTERFEIT,3,437,3
75212,FORGERY & COUNTERFEIT,1,437,1
75212,FIREARMS ACCIDENT,U,437,1
75212,FIREARMS ACCIDENT,3,437,1
75212,FIREARMS ACCIDENT,2,437,1
75212,EMBEZZLEMENT,U,437,7
75212,EMBEZZLEMENT,3,437,1
75212,EMBEZZLEMENT,2,437,1
75212,EMBEZZLEMENT,1,437,2
75212,DWI,3,437,9
75212,DWI,1,437,13
75212,DISORDERLY CONDUCT,U,437,7
75212,DISORDERLY CONDUCT,3,437,6
75212,DISORDERLY CONDUCT,2,437,23
75212,DISORDERLY CONDUCT,1,437,6
75212,CRIMINAL MISCHIEF/VANDALISM,U,437,46
75212,CRIMINAL MISCHIEF/VANDALISM,3,437,110
75212,CRIMINAL MISCHIEF/VANDALISM,2,437,72
75212,CRIMINAL MISCHIEF/VANDALISM,1,437,105
75212,CHILD (OFFENSES AGAINST),3,437,3
75116,THEFT,U,430,2
75116,THEFT,3,430,2
75116,THEFT,2,430,3
75116,THEFT,1,430,6
75116,ROBBERY,2,430,1
75116,MURDER,3,430,1
75116,FOUND PROPERTY,2,430,2
75116,DISORDERLY CONDUCT,3,430,2
75116,CRIMINAL MISCHIEF/VANDALISM,U,430,1
75116,CRIMINAL MISCHIEF/VANDALISM,3,430,1
75116,CRIMINAL MISCHIEF/VANDALISM,2,430,1
75116,CRIMINAL MISCHIEF/VANDALISM,1,430,1
75116,BURGLARY,U,430,1
75116,BURGLARY,3,430,2
75116,BURGLARY,2,430,10
75116,AUTO THEFT - UUMV,U,430,1
75116,AUTO THEFT - UUMV,3,430,1
75116,AUTO THEFT - UUMV,1,430,5
75116,AGGRAVATED ASSAULT,3,430,1
75116,ACCIDENTAL INJURY,2,430,1
75154,ROBBERY,1,398,1
75154,FOUND PROPERTY,1,398,1
76018,FOUND PROPERTY,3,397,1
75226,WEAPONS,3,389,1
75226,ACCIDENTAL INJURY,1,389,13
75226,ACCIDENTAL INJURY,2,389,8
75226,ACCIDENTAL INJURY,3,389,17
75226,AGGRAVATED ASSAULT,1,389,7
75226,AGGRAVATED ASSAULT,2,389,5
75226,AGGRAVATED ASSAULT,3,389,17
75226,AGGRAVATED ASSAULT,U,389,2
75226,ANIMAL BITE,1,389,1
75226,ANIMAL BITE,2,389,1
75226,ARSON,2,389,1
75226,ASSAULT,1,389,25
75226,ASSAULT,2,389,15
75226,ASSAULT,3,389,40
75226,AUTO THEFT - UUMV,1,389,26
75226,AUTO THEFT - UUMV,2,389,22
75226,AUTO THEFT - UUMV,3,389,19
75226,AUTO THEFT - UUMV,U,389,13
75226,BURGLARY,1,389,46
75226,BURGLARY,2,389,18
75226,BURGLARY,3,389,12
75226,BURGLARY,U,389,10
75226,CHILD (OFFENSES AGAINST),3,389,1
75226,CRIMINAL MISCHIEF/VANDALISM,2,389,16
75226,CRIMINAL MISCHIEF/VANDALISM,3,389,31
75226,CRIMINAL MISCHIEF/VANDALISM,U,389,22
75226,DISORDERLY CONDUCT,2,389,10
75226,DISORDERLY CONDUCT,3,389,5
75226,DISORDERLY CONDUCT,U,389,9
75226,DWI,1,389,8
75226,DWI,2,389,1
75226,DWI,3,389,2
75226,EMBEZZLEMENT,2,389,3
75226,EMBEZZLEMENT,3,389,2
75226,EMBEZZLEMENT,U,389,2
75226,FIREARMS ACCIDENT,U,389,1
75226,FORGERY & COUNTERFEIT,2,389,6
75226,FORGERY & COUNTERFEIT,3,389,1
75226,FOUND PROPERTY,1,389,64
75226,FOUND PROPERTY,2,389,65
75226,FOUND PROPERTY,3,389,66
75226,FOUND PROPERTY,U,389,12
75226,FRAUD,1,389,2
75226,CRIMINAL MISCHIEF/VANDALISM,1,389,40
75226,FRAUD,2,389,4
75226,FRAUD,3,389,4
75226,FRAUD,U,389,2
75226,HOME ACCIDENT,1,389,2
75226,HOME ACCIDENT,2,389,2
75226,HOME ACCIDENT,3,389,2
75226,LOST PROPERTY,1,389,9
75226,LOST PROPERTY,2,389,20
75226,LOST PROPERTY,3,389,11
75226,LOST PROPERTY,U,389,7
75226,MOTOR VEHICLE ACCIDENT,1,389,19
75226,MOTOR VEHICLE ACCIDENT,2,389,41
75226,MOTOR VEHICLE ACCIDENT,3,389,45
75226,MOTOR VEHICLE ACCIDENT,U,389,2
75226,MURDER,2,389,1
75226,OCCUPATIONAL ACCIDENT,2,389,1
75226,OCCUPATIONAL ACCIDENT,3,389,1
75226,OTHER OFFENSES,1,389,5
75226,OTHER OFFENSES,2,389,10
75226,OTHER OFFENSES,3,389,8
75226,ROBBERY,1,389,10
75226,ROBBERY,2,389,4
75226,ROBBERY,3,389,13
75226,ROBBERY,U,389,1
75226,SUDDEN DEATH,1,389,4
75226,SUDDEN DEATH,2,389,2
75226,SUDDEN DEATH,3,389,4
75226,SUDDEN DEATH,U,389,1
75226,THEFT,1,389,83
75226,THEFT,2,389,58
75226,THEFT,3,389,86
75226,THEFT,U,389,52
75226,WEAPONS,1,389,1
75224,FRAUD,U,336,18
75224,FRAUD,3,336,6
75224,ACCIDENTAL INJURY,1,336,3
75224,ACCIDENTAL INJURY,2,336,13
75224,ACCIDENTAL INJURY,3,336,17
75224,AGGRAVATED ASSAULT,1,336,23
75224,AGGRAVATED ASSAULT,2,336,10
75224,AGGRAVATED ASSAULT,3,336,17
75224,AGGRAVATED ASSAULT,U,336,2
75224,ANIMAL BITE,2,336,7
75224,ANIMAL BITE,3,336,3
75224,ARSON,1,336,3
75224,ARSON,3,336,3
75224,ARSON,U,336,1
75224,ASSAULT,1,336,25
75224,ASSAULT,2,336,56
75224,ASSAULT,3,336,68
75224,ASSAULT,U,336,5
75224,AUTO THEFT - UUMV,1,336,128
75224,AUTO THEFT - UUMV,2,336,50
75224,AUTO THEFT - UUMV,3,336,51
75224,AUTO THEFT - UUMV,U,336,26
75224,BURGLARY,1,336,110
75224,BURGLARY,2,336,147
75224,BURGLARY,3,336,42
75224,BURGLARY,U,336,44
75224,CHILD (OFFENSES AGAINST),2,336,1
75224,CHILD (OFFENSES AGAINST),3,336,2
75224,CRIMINAL MISCHIEF/VANDALISM,1,336,142
75224,CRIMINAL MISCHIEF/VANDALISM,2,336,113
75224,CRIMINAL MISCHIEF/VANDALISM,3,336,137
75224,CRIMINAL MISCHIEF/VANDALISM,U,336,47
75224,DISORDERLY CONDUCT,1,336,5
75224,DISORDERLY CONDUCT,2,336,17
75224,DISORDERLY CONDUCT,3,336,12
75224,DISORDERLY CONDUCT,U,336,10
75224,DWI,1,336,12
75224,DWI,2,336,2
75224,DWI,3,336,5
75224,EMBEZZLEMENT,1,336,3
75224,EMBEZZLEMENT,2,336,5
75224,EMBEZZLEMENT,3,336,2
75224,FIREARMS ACCIDENT,3,336,2
75224,FORGERY & COUNTERFEIT,1,336,1
75224,FORGERY & COUNTERFEIT,2,336,8
75224,FORGERY & COUNTERFEIT,3,336,9
75224,FORGERY & COUNTERFEIT,U,336,2
75224,FOUND PROPERTY,1,336,63
75224,FOUND PROPERTY,2,336,82
75224,FOUND PROPERTY,3,336,72
75224,FOUND PROPERTY,U,336,43
75224,FRAUD,1,336,3
75224,FRAUD,2,336,7
75224,WEAPONS,1,336,1
75224,TRAFFIC FATALITY,2,336,2
75224,THEFT,U,336,108
75224,THEFT,3,336,155
75224,THEFT,2,336,167
75224,THEFT,1,336,345
75224,SUDDEN DEATH,U,336,6
75224,SUDDEN DEATH,3,336,8
75224,SUDDEN DEATH,2,336,11
75224,SUDDEN DEATH,1,336,5
75224,ROBBERY,U,336,1
75224,ROBBERY,3,336,78
75224,ROBBERY,2,336,47
75224,ROBBERY,1,336,47
75224,OTHER OFFENSES,U,336,1
75224,OTHER OFFENSES,3,336,26
75224,OTHER OFFENSES,2,336,21
75224,OTHER OFFENSES,1,336,19
75224,NARCOTICS/DRUGS,3,336,9
75224,NARCOTICS/DRUGS,2,336,1
75224,NARCOTICS/DRUGS,1,336,2
75224,MURDER,2,336,2
75224,MURDER,1,336,2
75224,MOTOR VEHICLE ACCIDENT,U,336,4
75224,MOTOR VEHICLE ACCIDENT,3,336,136
75224,MOTOR VEHICLE ACCIDENT,2,336,115
75224,MOTOR VEHICLE ACCIDENT,1,336,67
75224,LOST PROPERTY,U,336,3
75224,LOST PROPERTY,3,336,19
75224,LOST PROPERTY,2,336,7
75224,LOST PROPERTY,1,336,7
75224,HOME ACCIDENT,3,336,8
75224,HOME ACCIDENT,2,336,7
75224,HOME ACCIDENT,1,336,6
75215,NARCOTICS/DRUGS,1,315,3
75215,NARCOTICS/DRUGS,3,315,18
75215,NARCOTICS/DRUGS,U,315,1
75215,OCCUPATIONAL ACCIDENT,3,315,1
75215,OTHER OFFENSES,1,315,21
75215,OTHER OFFENSES,2,315,45
75215,OTHER OFFENSES,3,315,62
75215,OTHER OFFENSES,U,315,6
75215,ROBBERY,1,315,64
75215,ROBBERY,2,315,45
75215,ROBBERY,3,315,65
75215,ROBBERY,U,315,1
75215,SUDDEN DEATH,1,315,15
75215,SUDDEN DEATH,2,315,15
75215,SUDDEN DEATH,3,315,12
75215,SUDDEN DEATH,U,315,9
75215,THEFT,1,315,168
75215,THEFT,2,315,155
75215,THEFT,3,315,126
75215,THEFT,U,315,110
75215,TRAFFIC FATALITY,1,315,1
75215,TRAFFIC FATALITY,2,315,1
75215,TRAFFIC FATALITY,3,315,2
75215,TRAFFIC FATALITY,U,315,1
75215,WEAPONS,1,315,2
75215,WEAPONS,2,315,3
75215,WEAPONS,3,315,1
75215,NARCOTICS/DRUGS,2,315,8
75215,ACCIDENTAL INJURY,1,315,16
75215,ACCIDENTAL INJURY,2,315,20
75215,ACCIDENTAL INJURY,3,315,54
75215,AGGRAVATED ASSAULT,1,315,37
75215,AGGRAVATED ASSAULT,2,315,43
75215,AGGRAVATED ASSAULT,3,315,68
75215,AGGRAVATED ASSAULT,U,315,1
75215,ANIMAL BITE,1,315,3
75215,ANIMAL BITE,2,315,6
75215,ANIMAL BITE,3,315,5
75215,ARSON,1,315,16
75215,ARSON,2,315,3
75215,ARSON,3,315,5
75215,ASSAULT,1,315,50
75215,ASSAULT,2,315,94
75215,ASSAULT,3,315,117
75215,ASSAULT,U,315,4
75215,AUTO THEFT - UUMV,1,315,68
75215,AUTO THEFT - UUMV,2,315,45
75215,AUTO THEFT - UUMV,3,315,38
75215,AUTO THEFT - UUMV,U,315,32
75215,BURGLARY,1,315,114
75215,BURGLARY,2,315,107
75215,BURGLARY,3,315,64
75215,BURGLARY,U,315,84
75215,CHILD (OFFENSES AGAINST),1,315,1
75215,CHILD (OFFENSES AGAINST),2,315,2
75215,CHILD (OFFENSES AGAINST),3,315,1
75215,CRIMINAL MISCHIEF/VANDALISM,1,315,137
75215,CRIMINAL MISCHIEF/VANDALISM,2,315,115
75215,CRIMINAL MISCHIEF/VANDALISM,3,315,118
75215,CRIMINAL MISCHIEF/VANDALISM,U,315,47
75215,DISORDERLY CONDUCT,1,315,8
75215,DISORDERLY CONDUCT,2,315,13
75215,DISORDERLY CONDUCT,3,315,12
75215,DISORDERLY CONDUCT,U,315,12
75215,DWI,1,315,3
75215,DWI,3,315,10
75215,EMBEZZLEMENT,1,315,3
75215,EMBEZZLEMENT,2,315,5
75215,EMBEZZLEMENT,U,315,12
75215,FIREARMS ACCIDENT,3,315,3
75215,FORGERY & COUNTERFEIT,1,315,8
75215,FORGERY & COUNTERFEIT,2,315,11
75215,FORGERY & COUNTERFEIT,3,315,15
75215,FORGERY & COUNTERFEIT,U,315,28
75215,FOUND PROPERTY,1,315,147
75215,FOUND PROPERTY,2,315,242
75215,FOUND PROPERTY,3,315,235
75215,FOUND PROPERTY,U,315,34
75215,FRAUD,1,315,75
75215,FRAUD,2,315,21
75215,FRAUD,3,315,8
75215,FRAUD,U,315,181
75215,GAMBLING,1,315,1
75215,GAMBLING,U,315,3
75215,HOME ACCIDENT,1,315,7
75215,HOME ACCIDENT,2,315,9
75215,HOME ACCIDENT,3,315,18
75215,LOST PROPERTY,1,315,13
75215,LOST PROPERTY,2,315,42
75215,LOST PROPERTY,3,315,13
75215,LOST PROPERTY,U,315,42
75215,MOTOR VEHICLE ACCIDENT,1,315,67
75215,MOTOR VEHICLE ACCIDENT,2,315,105
75215,MOTOR VEHICLE ACCIDENT,3,315,121
75215,MOTOR VEHICLE ACCIDENT,U,315,1
75215,MURDER,1,315,4
75215,MURDER,2,315,5
75215,MURDER,3,315,1
75137,MOTOR VEHICLE ACCIDENT,3,298,1
75216,SUDDEN DEATH,3,284,20
75216,SUDDEN DEATH,U,284,19
75216,THEFT,1,284,465
75216,THEFT,2,284,305
75216,THEFT,3,284,255
75216,THEFT,U,284,178
75216,TRAFFIC FATALITY,3,284,7
75216,WEAPONS,1,284,2
75216,WEAPONS,2,284,3
75216,WEAPONS,3,284,8
75216,FRAUD,U,284,20
75216,HOME ACCIDENT,1,284,11
75216,HOME ACCIDENT,2,284,17
75216,FRAUD,3,284,9
75216,FRAUD,2,284,14
75216,ACCIDENTAL INJURY,1,284,15
75216,ACCIDENTAL INJURY,2,284,24
75216,ACCIDENTAL INJURY,3,284,49
75216,AGGRAVATED ASSAULT,1,284,49
75216,AGGRAVATED ASSAULT,2,284,37
75216,AGGRAVATED ASSAULT,3,284,84
75216,AGGRAVATED ASSAULT,U,284,2
75216,ANIMAL BITE,1,284,3
75216,ANIMAL BITE,2,284,19
75216,ANIMAL BITE,3,284,13
75216,ANIMAL BITE,U,284,1
75216,ARSON,1,284,26
75216,ARSON,2,284,4
75216,ARSON,3,284,12
75216,ASSAULT,1,284,65
75216,ASSAULT,2,284,157
75216,ASSAULT,3,284,180
75216,ASSAULT,U,284,2
75216,AUTO THEFT - UUMV,1,284,257
75216,AUTO THEFT - UUMV,2,284,65
75216,AUTO THEFT - UUMV,3,284,71
75216,AUTO THEFT - UUMV,U,284,60
75216,BURGLARY,1,284,200
75216,BURGLARY,2,284,354
75216,BURGLARY,3,284,133
75216,BURGLARY,U,284,165
75216,CHILD (OFFENSES AGAINST),2,284,4
75216,CHILD (OFFENSES AGAINST),3,284,4
75216,CRIMINAL MISCHIEF/VANDALISM,1,284,290
75216,CRIMINAL MISCHIEF/VANDALISM,2,284,233
75216,CRIMINAL MISCHIEF/VANDALISM,3,284,234
75216,CRIMINAL MISCHIEF/VANDALISM,U,284,72
75216,DISORDERLY CONDUCT,1,284,13
75216,DISORDERLY CONDUCT,2,284,23
75216,DISORDERLY CONDUCT,3,284,43
75216,DISORDERLY CONDUCT,U,284,13
75216,DWI,1,284,6
75216,DWI,2,284,3
75216,DWI,3,284,11
75216,EMBEZZLEMENT,1,284,1
75216,EMBEZZLEMENT,2,284,4
75216,EMBEZZLEMENT,U,284,5
75216,FIREARMS ACCIDENT,1,284,4
75216,FIREARMS ACCIDENT,2,284,2
75216,FIREARMS ACCIDENT,3,284,6
75216,FIREARMS ACCIDENT,U,284,1
75216,FORGERY & COUNTERFEIT,1,284,7
75216,FORGERY & COUNTERFEIT,2,284,15
75216,FORGERY & COUNTERFEIT,3,284,13
75216,FORGERY & COUNTERFEIT,U,284,2
75216,FOUND PROPERTY,1,284,208
75216,FOUND PROPERTY,2,284,321
75216,FOUND PROPERTY,3,284,235
75216,FOUND PROPERTY,U,284,78
75216,FRAUD,1,284,6
75216,HOME ACCIDENT,3,284,18
75216,INTOXICATION MANSLAUGHTER,3,284,1
75216,LIQUOR,1,284,1
75216,LIQUOR,2,284,1
75216,LOST PROPERTY,1,284,10
75216,LOST PROPERTY,2,284,19
75216,LOST PROPERTY,3,284,21
75216,LOST PROPERTY,U,284,8
75216,MOTOR VEHICLE ACCIDENT,1,284,68
75216,MOTOR VEHICLE ACCIDENT,2,284,141
75216,MOTOR VEHICLE ACCIDENT,3,284,225
75216,MOTOR VEHICLE ACCIDENT,U,284,4
75216,MURDER,1,284,6
75216,MURDER,2,284,4
75216,MURDER,3,284,5
75216,MURDER,U,284,1
75216,NARCOTICS/DRUGS,1,284,5
75216,NARCOTICS/DRUGS,2,284,7
75216,NARCOTICS/DRUGS,3,284,24
75216,OCCUPATIONAL ACCIDENT,2,284,1
75216,OCCUPATIONAL ACCIDENT,3,284,2
75216,OTHER OFFENSES,1,284,38
